"","004_Veh_1","004_Veh_2","006_Veh_1","006_Veh_2","007_Veh_1","007_Veh_2","008_Veh_1","008_Veh_2","C19_Veh_1","C19_Veh_2","22q001_Veh_1","22q001_Veh_2","22q002_Veh_1","22q002_Veh_2","22q003_Veh_1","22q003_Veh_2","22q005_Veh_1","22q005_Veh_2","1F3_Veh_1","1F3_Veh_2"
"LINC01356",3.26775956974976,5.65920192513183,5.06132788538958,5.87040675112806,4.79927636111734,4.52987042514903,4.29923765811615,4.88581821314779,5.17676471559053,3.89670317987127,3.7252101089536,4.91916016811429,3.39139425964253,1.86157213442221,4.20349958130088,3.35824656727313,3.03322523226634,3.10394180280492,2.72038853136746,2.70506832160776
"LINC01405",4.43261312969497,4.14422718478914,5.22930503496151,5.19987667844913,4.36892002290067,4.84198007472503,5.9770746438644,5.42907197395063,4.91866923199599,5.01790289171784,4.78959731801259,4.76980014081621,1.86157213442221,1.86157213442221,3.5090326432312,3.10070212037968,4.53309151566858,2.75319896837692,1.86157213442221,2.70506832160776
"LINC01476",5.34175731713033,5.07305665904336,5.10523241659675,4.82864507766094,4.85113789616146,5.66541926901603,4.75542602561085,5.33583943014456,4.18996339723093,3.09822052092728,1.86157213442221,1.86157213442221,2.90689580647874,1.86157213442221,3.05639652546326,3.10070212037968,4.26597342550583,3.36206078119768,1.86157213442221,1.86157213442221
"LINC01497",1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,2.99941009711087,3.06437457072739,4.60200186130715,3.09822052092728,3.58017609700651,1.86157213442221,6.20647410367315,6.02627255394821,4.9026557313195,5.11571811115869,3.03322523226634,1.86157213442221,4.66186241156631,4.27549174146441
"LINC01508",4.22490360971223,4.14422718478914,4.23300029841208,5.27920395860976,3.60878899762957,4.4579855140737,4.46873782140818,3.84565444469863,5.17676471559053,4.38005243543913,5.70671862817352,5.3439703930275,6.50492837389396,6.74301555572984,5.38925738446871,4.57362275646091,4.05297630630301,4.04414638593932,6.24906291116844,5.98397265638303
"LINC01512",5.34175731713033,4.97277241647383,4.52433913972675,5.27920395860976,5.32252053697208,4.12494195878435,5.45479077455325,5.4734916196794,7.07131396347708,5.86093943214616,4.59152291639038,5.1772756073995,3.12887590382342,3.30301016877059,3.05639652546326,4.16435495219867,4.26597342550583,5.2647693621414,3.97373236338144,2.88765331047169
"LINC01535",5.7719434188946,5.593662523463,3.96352338652661,3.75421263746753,3.60878899762957,3.92077960359113,6.69397516820397,6.99516682507746,3.92395158073012,3.09822052092728,6.44470375881791,5.79032258757122,5.27844122755465,4.83150496872218,8.13754873258566,8.05438804470801,8.23303654930634,8.07372252399515,5.4184679012617,5.61984298050373
"LINC01563",6.21553636068266,6.43226330178033,5.60919068600611,5.65050711021906,6.61985211804145,7.33438599432061,7.40119972201847,6.90132296470596,4.84599012272382,3.56398685329445,5.88782425985838,5.6281379817575,3.53739614385289,3.82971735186204,3.96891110163917,3.65933464344961,6.26138432817148,6.49544243173404,4.20868569117484,2.88765331047169
"LINC01801",6.49531038714492,6.70379527406801,7.20870501931304,7.8680990029528,6.1340085511545,6.26845063469302,7.41132560944935,7.59366877522046,7.94104441505289,8.28667898448094,7.2597446395278,6.90555522718707,4.96611260062183,4.35120481154355,5.0262090084086,5.05445992656729,5.97155847451928,6.21785730789198,4.62272567276316,4.86696307437328
"LINC01811",3.78437511717304,4.04555170078988,4.87056995912661,4.0680323050675,3.8447798442035,4.12494195878435,4.10528171436251,3.98158747068644,3.58776197518538,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,3.05639652546326,1.86157213442221,3.47848805030467,4.04414638593932,1.86157213442221,1.86157213442221
"LINC01829",5.52967130192551,4.23606221726357,5.14781182067466,4.39570036609216,4.21614641891803,3.92077960359113,3.74681550138637,3.06437457072739,4.3052959435192,3.56398685329445,3.58017609700651,3.76750074635519,2.60862837482154,1.86157213442221,2.71815639974118,3.35824656727313,3.79840333882671,3.5714863399811,2.90604252284355,2.88765331047169
"LINC01894",4.14786047181978,3.82245457686131,3.85972039955905,3.6294875066037,3.8447798442035,3.18543597593119,1.86157213442221,3.06437457072739,3.11636969459678,3.89670317987127,4.08074766773452,3.58809687424536,4.73883649069445,5.26461948975973,5.31891362167929,5.55099869345362,1.86157213442221,3.5714863399811,3.68633399263399,4.6220075424759
"LINC02027",3.26775956974976,1.86157213442221,3.62234802965016,3.6294875066037,3.3147488418031,1.86157213442221,3.43378687921144,4.32090973308547,1.86157213442221,1.86157213442221,4.59152291639038,4.60246417432999,2.60862837482154,2.60441198318544,6.12390091541784,5.77506575478025,4.88779384495772,5.80080743551954,3.60279281967028,4.00265368711942
"LINC02032",2.58521987078089,1.86157213442221,2.91863216150082,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,2.66595318552612,1.86157213442221,1.86157213442221,3.77509181134636,4.73109569117437,3.56724027817978,1.86157213442221,1.86157213442221,1.86157213442221,3.16912013437728
"LINC02154",5.7964916333898,6.12059932211906,5.6973457923407,6.268312598487,5.78509497468468,5.99842312903407,5.33133331122239,5.4734916196794,6.40382332276175,5.54574788518434,5.11728452190343,3.92433513697872,6.92771161409964,6.8268522818304,5.98010853617097,6.16825565230804,5.00776085925828,4.16965793462352,7.668809096174,7.45330573151221
"LINC02263",2.87477569532525,4.61991766844835,4.23300029841208,2.92323531656931,3.8447798442035,3.18543597593119,4.46873782140818,3.31543088512587,1.86157213442221,4.16029012081877,1.86157213442221,1.86157213442221,1.86157213442221,3.12199852420553,1.86157213442221,1.86157213442221,3.03322523226634,1.86157213442221,1.86157213442221,1.86157213442221
"LINC02315",3.26775956974976,3.19808177902252,4.96918562140917,4.39570036609216,3.60878899762957,5.23027244322566,4.46873782140818,5.33583943014456,4.60200186130715,5.50096478586348,3.9727979075148,4.60246417432999,5.6394606149962,4.99867598525896,5.78603404551461,5.20289243380506,3.47848805030467,3.5714863399811,6.13086606504472,5.61984298050373
"LINC02334",6.06228602843242,5.83950589035616,5.22930503496151,4.46653230242374,4.63097835252075,4.84198007472503,5.33133331122239,5.3832202132105,1.86157213442221,4.16029012081877,6.85954594802299,6.54697440182747,5.59529696132343,5.73638685735854,6.43070785963056,6.16825565230804,6.05658235693414,5.60131882752222,6.98330008718743,7.28016869302585
"LINC02458",5.84435934799171,5.33715489506661,4.87056995912661,5.35432639024636,6.32691384249519,6.61329881575695,4.20578015978969,4.59171247278215,4.06368984628689,5.01790289171784,7.3342230846027,7.60434785866648,2.39273714744947,1.86157213442221,6.25458651971395,6.8149645980523,6.5024254077462,6.78542066380203,6.8402073688454,7.06968286207804
"LINC02487",6.76704469967537,7.1059716376967,5.18914529876561,6.49962764765809,5.75850985787143,6.82315362564591,8.02624280808689,7.82412343621784,5.75092315858561,4.88372670280201,7.71477974384953,7.58246703646135,6.07368247833654,5.94760921057734,8.41074830632383,8.5501824849449,7.53657985176687,7.82291108494353,8.60435428593078,8.6788351099052
"LINC02574",1.86157213442221,3.38836742604711,3.32640663994553,3.33254814535126,2.90989998402738,3.37419724610262,2.99941009711087,2.72402918330773,2.76237624735811,3.56398685329445,4.36010180341565,3.92433513697872,2.60862837482154,1.86157213442221,5.67813922710739,5.79379526782196,3.03322523226634,3.10394180280492,3.19197529123528,2.70506832160776
"LINC02621",3.78437511717304,3.5511410130052,3.62234802965016,2.92323531656931,3.60878899762957,3.37419724610262,3.74681550138637,3.06437457072739,3.11636969459678,1.86157213442221,3.41509990436309,4.19038085985497,3.9912603637939,3.38330741583246,3.83357701029057,3.23722852157203,3.27865183611889,1.86157213442221,4.84252781162254,4.96006915501144
"LINC02691",1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,2.67629155461446,1.86157213442221,1.86157213442221,1.86157213442221,2.98530713906366,1.86157213442221,3.72746137325472,4.27732127786918,2.47164899346121,2.75080785178246,1.86157213442221,3.10394180280492,1.86157213442221,1.86157213442221
"LINC02709",1.86157213442221,2.96516589599035,3.62234802965016,3.6294875066037,1.86157213442221,2.95450546723471,3.74681550138637,1.86157213442221,1.86157213442221,1.86157213442221,3.41509990436309,1.86157213442221,5.77752542635536,5.22682318797564,4.20349958130088,4.57362275646091,3.03322523226634,1.86157213442221,3.51302525690774,3.48558256695104
"LINC02724",6.38662091535211,6.1436186265531,7.03994961413136,7.12865311709821,6.21430631751575,6.44212969668478,6.22737502107871,6.59646086865884,6.59094358216578,5.86093943214616,5.11728452190343,6.24610311698462,3.53739614385289,4.11609006046597,4.57675795859662,4.03904351983407,7.007616176812,5.97584802632458,4.40837186661787,3.48558256695104
"LINC02901",3.78437511717304,3.69426224034053,2.91863216150082,4.0680323050675,3.60878899762957,3.37419724610262,3.87775238212041,3.84565444469863,3.37668643389383,3.89670317987127,1.86157213442221,2.76256528374196,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,2.70506832160776
"LINC02904",4.36685755497776,5.21125832510905,5.57855263172995,4.15779215361795,3.3147488418031,4.94955726170364,5.37368876565301,5.7863802658974,4.60200186130715,4.2746582129558,3.7252101089536,3.37698747078912,3.39139425964253,3.12199852420553,1.86157213442221,2.49525143261082,4.44974305205275,3.5714863399811,3.05942929436852,4.06191720134487
"LINC02931",1.86157213442221,3.69426224034053,1.86157213442221,1.86157213442221,1.86157213442221,4.21625877286451,3.23865653787697,1.86157213442221,1.86157213442221,1.86157213442221,4.90753951109703,4.60246417432999,3.46668943092628,3.38330741583246,4.20349958130088,3.35824656727313,3.47848805030467,3.10394180280492,4.73696745382971,4.17298814396744
"LIPH",3.67461448710858,3.82245457686131,3.14283125623236,3.14830248930494,4.21614641891803,1.86157213442221,3.87775238212041,3.84565444469863,2.76237624735811,4.03513239324356,2.98530713906366,5.4451285048107,4.43313226834273,4.45498583769088,4.03160254707332,4.27885598018199,3.27865183611889,4.57950262671659,4.26145090721192,3.80657858468221
"LMCD1",6.93071299847879,6.95829149018344,6.47102793629326,6.36173630751756,6.69165035435172,6.49565280000734,6.18068650341878,6.67421743876204,7.85244833588514,7.54990162993121,7.94265752863215,8.15678770341339,7.44366857040248,7.60970767036004,7.75686103775463,7.18379564400876,7.26687471579043,7.24692193841661,7.7905050481561,7.57921027435788
"LMNA",10.7016621840187,10.9862122370085,10.3549701863473,10.5542990707454,10.4403853107288,10.3966525493085,10.9670784378745,10.9271539159197,10.6785625918647,10.8928551884779,11.0215911054033,11.0467687244574,11.5626381946421,11.6780413808868,10.9431515780873,10.8800028063069,11.11538754266,11.2536068065098,10.7036740662616,10.6314239875307
"LMO3",13.0463633353881,13.09243686396,13.8586403633628,13.7737857731598,13.1370864718518,13.2375867994559,13.5943684523214,13.5352030714752,13.1098932009762,13.105813791157,12.0716921881556,11.9767238168853,8.6926612429478,8.56621899174273,10.4316809531181,10.6883843256444,13.4102386654458,13.2598995774298,10.2146704649905,10.1607630601938
"LMOD2",1.86157213442221,2.65120338713563,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,7.34539321045919,7.2981596783847,4.69409369071716,4.57362275646091,1.86157213442221,1.86157213442221,5.8931933048956,4.37072936541493
"LMOD3",2.58521987078089,2.96516589599035,2.91863216150082,3.14830248930494,4.36892002290067,4.38210572552974,3.23865653787697,1.86157213442221,4.91866923199599,1.86157213442221,3.7252101089536,4.41197602682689,9.71721148116346,9.74439241237353,9.60052248152907,9.33607998858106,3.79840333882671,4.74605306469801,7.52553478241913,7.91726934423238
"LOXL1",8.14285303193225,8.56989765335643,8.45504968919501,8.42531650702719,9.04021658852894,8.68607288248519,8.39606658232062,8.38226177613154,9.16017290552439,9.15972766065334,8.43353222947428,7.98398880378599,9.60908212708424,9.58516409229734,8.51848109282896,8.67363080811933,8.40452767938784,8.89410972179706,9.28989472333998,9.32883140032281
"LOXL2",7.70000866017597,7.76918085906558,7.97721484350965,7.87444185850088,7.57465744583297,7.7986546684618,7.3807320047052,7.15278245039052,6.95691883488077,7.0133062173334,7.41487977438919,7.19240681038305,9.97817638843578,10.0825137193876,8.64985770393955,8.66352627726664,7.71235660417133,7.93698680175376,9.13685413029035,9.12762142438924
"LPA",4.61279758994096,3.82245457686131,3.48375276061893,5.19987667844913,4.57000462146911,5.1871943413243,3.74681550138637,4.67128210951736,4.98776455608989,5.82513713092007,4.59152291639038,4.19038085985497,2.60862837482154,3.38330741583246,3.41203763338023,1.86157213442221,4.26597342550583,4.28433199946083,2.72038853136746,1.86157213442221
"LPAR1",8.33031109055235,8.29019203028913,8.82962634933333,8.59236307206153,8.72868583441807,8.79310046562711,8.273793529549,7.83261760940913,8.53199350267518,9.03650135794773,10.2121758228728,10.1535003832707,9.15028596111542,9.12619802551999,8.7571243577653,8.72554859418234,8.50848225782349,8.76225759288414,8.64793920474507,8.8140303181035
"LPCAT2",7.15536170459084,7.28192680261017,7.37756701025117,7.3359660405429,7.43115029467022,7.21195485319482,8.1031964364783,8.46106333925267,9.27367977522583,9.14895023444562,7.27062298844352,6.97441771054522,6.09492904960831,6.06935806310726,6.60726899232513,6.9121328288569,6.05658235693414,7.33921837983322,6.1846027940277,5.98397265638303
"LRP2",10.295163096887,10.2089993333165,11.2911631474049,11.3001053787646,11.657273819908,11.6092249179969,10.1138172998244,10.1176304672358,10.9523012862185,11.0622880883993,12.9078527693768,12.8794605059399,12.4978105884246,12.5119974530135,11.1731876867663,11.3106111945007,10.2464834561785,10.2176562057396,13.2616409759883,13.2483062147434
"LRRC14B",1.86157213442221,1.86157213442221,1.86157213442221,2.92323531656931,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,5.38632688948676,4.72615883094289,4.03160254707332,3.74496963279761,1.86157213442221,1.86157213442221,4.26145090721192,4.3239498151106
"LRRC26",3.26775956974976,2.65120338713563,1.86157213442221,1.86157213442221,1.86157213442221,2.95450546723471,3.23865653787697,3.06437457072739,4.06368984628689,3.89670317987127,4.27330052300768,4.60246417432999,3.12887590382342,1.86157213442221,4.20349958130088,5.11571811115869,4.82372407436549,2.75319896837692,2.72038853136746,3.38973202415904
"LRRC36",5.04483184291085,4.61991766844835,4.70822768025887,4.93104398887909,4.29469826073991,5.23027244322566,6.15676019351368,4.67128210951736,6.15932941549818,5.54574788518434,4.84981224391857,5.1772756073995,2.60862837482154,2.3897069833695,3.7600929031541,4.16435495219867,3.64892962067503,5.60131882752222,3.30959591167805,2.70506832160776
"LRRC39",3.67461448710858,6.09720468772689,6.04924116705666,4.59806580503646,4.57000462146911,4.89680145405444,6.00416409632496,4.81791018324294,5.75092315858561,5.75072712995514,5.73854077897953,5.4451285048107,6.55171895045691,6.14177722879464,7.26312947508251,7.21181694688248,5.81757696159633,4.9635876111599,5.44082319169293,6.4639111179933
"LRRC46",4.61279758994096,3.69426224034053,4.64960948478066,4.65940274117378,3.3147488418031,3.80516031746851,3.43378687921144,3.84565444469863,5.53903450193051,5.01790289171784,5.42282644502669,5.1772756073995,4.84443376443127,4.55143224438373,4.86998837716424,4.95726573877988,5.06411024926018,5.09187191647147,4.20868569117484,4.27549174146441
"LRRIQ1",6.94172148464504,7.66192447794434,6.64307240461404,6.99525266245294,6.99378153776915,6.80913744774641,7.61779579430898,7.3784594514824,8.55463174261238,7.79085787639293,9.07817397713779,8.73454855233174,6.80439985084591,6.85784036701305,7.93466359523528,8.09255034644514,7.59443736166452,7.55252101013898,8.13830519728091,7.82675089583884
"LRRIQ3",2.87477569532525,2.96516589599035,2.91863216150082,4.53387326011404,1.86157213442221,2.95450546723471,5.04656566647397,2.72402918330773,1.86157213442221,1.86157213442221,6.90215830267153,6.67668438939117,4.86963018549243,5.0210112820597,4.65607736305005,4.95726573877988,1.86157213442221,3.90530230775564,5.17311574723122,6.02715723739217
"LRRTM3",9.93954717762004,9.98263140155351,10.5042622513746,10.2799722594548,10.3808944426838,10.697683239058,10.2183966652658,10.3963837481236,10.2600659287801,10.1541728983443,9.79113229933101,9.69449448430245,7.56634098319763,7.32500787161607,8.18410427870439,8.33148493893038,10.0708581617811,10.038600667302,7.48870804045739,7.66350277102018
