"GeneName","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"H2AJ",1027.02805424758,3.0578805828325,0.10108195584886,30.2514979765995,4.9858902723145e-201,1.30716103892013e-198
"BBC3",1441.46787877135,2.42998701274691,0.08177634356454,29.7150362418576,4.9098566059273e-194,1.15107811313192e-191
"AOC3",742.168685090804,3.82373510581881,0.129009326670305,29.6392145010625,4.67103218534921e-193,1.07442553531306e-190
"PTPRZ1",1136.14544138878,-2.84399122107725,0.096632165218072,-29.4311031389926,2.19736104220876e-190,4.91523458083797e-188
"MIR9-1HG",796.239214929618,-3.27265420571627,0.112505151111536,-29.0889276924913,4.9562175272135e-186,1.06940261724354e-183
"CSRNP1",907.175024203487,3.15232484018488,0.110202433980534,28.6048567742314,5.84633460504279e-180,1.17806058132358e-177
"CACNG8",3117.14238990786,-2.04551053044563,0.0721688215247506,-28.3434104538359,1.00913288295286e-176,2.00038032131354e-174
"CCDC88B",868.707169131627,3.40026469700206,0.121512991681262,27.982725550213,2.63667755931177e-172,4.87026304932875e-170
"GPRC5C",875.164147338227,2.94390836314998,0.106530126568678,27.6345148360647,4.28417677652562e-168,7.62458380768231e-166
"FABP7",709.725997623768,-4.06060574115051,0.151942661171741,-26.7245927498979,2.43795582703264e-157,3.88511365847776e-155
"AMH",1084.33598357194,2.56373810974734,0.0964292251710463,26.5867334845818,9.66452886175587e-156,1.49593011391239e-153
